47,2013-07-25 00:00:00.0,8487,PENDING_PAYMENT
48,2013-07-25 00:00:00.0,12186,PROCESSING
49,2013-07-25 00:00:00.0,1871,PENDING
50,2013-07-25 00:00:00.0,5225,CANCELED
51,2013-07-25 00:00:00.0,12271,CLOSED
52,2013-07-25 00:00:00.0,5126,PENDING_PAYMENT
53,2013-07-25 00:00:00.0,4701,PROCESSING
54,2013-07-25 00:00:00.0,10628,PENDING_PAYMENT
55,2013-07-25 00:00:00.0,2052,PENDING
56,2013-07-25 00:00:00.0,10519,COMPLETE
57,2013-07-25 00:00:00.0,7073,CLOSED
58,2013-07-25 00:00:00.0,9213,PENDING_PAYMENT
59,2013-07-25 00:00:00.0,11644,PENDING_PAYMENT
60,2013-07-25 00:00:00.0,8365,PENDING_PAYMENT
61,2013-07-25 00:00:00.0,4791,CLOSED
62,2013-07-25 00:00:00.0,9111,CLOSED
63,2013-07-25 00:00:00.0,1148,COMPLETE
64,2013-07-25 00:00:00.0,5579,PENDING_PAYMENT
65,2013-07-25 00:00:00.0,5903,COMPLETE
66,2013-07-25 00:00:00.0,1792,ON_HOLD
67,2013-07-25 00:00:00.0,1406,COMPLETE
68,2013-07-25 00:00:00.0,4320,PENDING
69,2013-07-25 00:00:00.0,2821,SUSPECTED_FRAUD
70,2013-07-25 00:00:00.0,11809,PENDING_PAYMENT
71,2013-07-25 00:00:00.0,8646,COMPLETE
72,2013-07-25 00:00:00.0,4349,COMPLETE
73,2013-07-25 00:00:00.0,8504,PENDING_PAYMENT
74,2013-07-25 00:00:00.0,662,PENDING_PAYMENT
75,2013-07-25 00:00:00.0,2505,PENDING_PAYMENT
76,2013-07-25 00:00:00.0,6898,COMPLETE
77,2013-07-25 00:00:00.0,7915,PENDING_PAYMENT
78,2013-07-25 00:00:00.0,8619,PAYMENT_REVIEW
79,2013-07-25 00:00:00.0,7327,PENDING_PAYMENT
80,2013-07-25 00:00:00.0,3007,COMPLETE
81,2013-07-25 00:00:00.0,674,PROCESSING
82,2013-07-25 00:00:00.0,3566,PENDING_PAYMENT
83,2013-07-25 00:00:00.0,1265,COMPLETE
84,2013-07-25 00:00:00.0,6789,PROCESSING
85,2013-07-25 00:00:00.0,1485,PENDING
86,2013-07-25 00:00:00.0,6680,PENDING_PAYMENT
87,2013-07-25 00:00:00.0,3065,CLOSED
88,2013-07-25 00:00:00.0,3809,COMPLETE
89,2013-07-25 00:00:00.0,824,ON_HOLD
90,2013-07-25 00:00:00.0,9131,CLOSED
91,2013-07-25 00:00:00.0,8912,COMPLETE
92,2013-07-25 00:00:00.0,6932,COMPLETE
93,2013-07-25 00:00:00.0,2256,PENDING_PAYMENT
94,2013-07-25 00:00:00.0,11589,PROCESSING
95,2013-07-25 00:00:00.0,9032,COMPLETE
96,2013-07-25 00:00:00.0,8683,PENDING
97,2013-07-25 00:00:00.0,10784,PENDING
98,2013-07-25 00:00:00.0,5243,COMPLETE
99,2013-07-25 00:00:00.0,11542,PENDING_PAYMENT
100,2013-07-25 00:
00:00.0,12131,PROCESSING
101,2013-07-25 00:00:00.0,5116,CLOSED
102,2013-07-25 00:00:00.0,8027,COMPLETE
103,2013-07-25 00:00:00.0,12256,PROCESSING
104,2013-07-25 00:00:00.0,7790,PENDING_PAYMENT
105,2013-07-26 00:00:00.0,8220,COMPLETE
106,2013-07-26 00:00:00.0,395,PROCESSING
107,2013-07-26 00:00:00.0,1845,COMPLETE
108,2013-07-26 00:00:00.0,12149,PROCESSING
109,2013-07-26 00:00:00.0,9345,PENDING_PAYMENT
110,2013-07-26 00:00:00.0,2746,COMPLETE
111,2013-07-26 00:00:00.0,4271,PROCESSING
112,2013-07-26 00:00:00.0,5375,CANCELED
113,2013-07-26 00:00:00.0,10216,PENDING_PAYMENT
114,2013-07-26 00:00:00.0,2091,COMPLETE
115,2013-07-26 00:00:00.0,104,PROCESSING
116,2013-07-26 00:00:00.0,8763,CLOSED
117,2013-07-26 00:00:00.0,58,SUSPECTED_FRAUD
118,2013-07-26 00:00:00.0,1737,COMPLETE
119,2013-07-26 00:00:00.0,8124,PENDING_PAYMENT
120,2013-07-26 00:00:00.0,356,PENDING_PAYMENT
121,2013-07-26 00:00:00.0,2074,PENDING
122,2013-07-26 00:00:00.0,2071,PROCESSING
123,2013-07-26 00:00:00.0,3695,PENDING_PAYMENT
124,2013-07-26 00:00:00.0,2374,COMPLETE
125,2013-07-26 00:00:00.0,4611,PENDING_PAYMENT
126,2013-07-26 00:00:00.0,610,COMPLETE
127,2013-07-26 00:00:00.0,5261,PENDING_PAYMENT
128,2013-07-26 00:00:00.0,2772,PENDING_PAYMENT
129,2013-07-26 00:00:00.0,9937,CLOSED
130,2013-07-26 00:00:00.0,7509,PENDING_PAYMENT
131,2013-07-26 00:00:00.0,10072,PROCESSING
132,2013-07-26 00:00:00.0,289,PENDING
133,2013-07-26 00:00:00.0,10604,CLOSED
134,2013-07-26 00:00:00.0,12081,PENDING_PAYMENT
135,2013-07-26 00:00:00.0,7738,COMPLETE
136,2013-07-26 00:00:00.0,9126,PENDING_PAYMENT
137,2013-07-26 00:00:00.0,4211,COMPLETE
138,2013-07-26 00:00:00.0,10904,PROCESSING
139,2013-07-26 00:00:00.0,7933,COMPLETE
140,2013-07-26 00:00:00.0,4257,PENDING_PAYMENT
141,2013-07-26 00:00:00.0,12128,COMPLETE
142,2013-07-26 00:00:00.0,5760,PENDING_PAYMENT
143,2013-07-26 00:00:00.0,10495,COMPLETE
144,2013-07-26 00:00:00.0,2158,PROCESSING
145,2013-07-26 00:00:00.0,494,ON_HOLD
146,2013-07-26 00:00:00.0,8177,COMPLETE
147,2013-07-26 00:00:00.0,275,PENDING_PAYMENT
148,2013-07-26 00:00:00.0,5383,PROCESSING
149,2013-07-26 00:00:00.0,11431,COMPLETE
150,2013-07-26 00:00:00.0,236,PROCESSING
151,2013-07-26 00:00:00.0,2493,ON_HOLD
152,2013-07-26 00:00:00.0,3611,COMPLETE
153,2013-07-26 00:00:00.0,8876,COMPLETE
154,2013-07-26 00:00:00.0,9993,ON_HOLD
155,2013-07-26 00:00:00.0,9044,PENDING_PAYMENT
156,2013-07-26 00:00:00.0,5200,ON_HOLD
157,2013-07-26 00:00:00.0,8986,ON_HOLD
158,2013-07-26 00:00:00.0,12345,PENDING
159,2013-07-26 00:00:00.0,10974,PENDING_PAYMENT
160,2013-07-26 00:00:00.0,6762,COMPLETE
161,2013-07-26 00:00:00.0,4513,PENDING_PAYMENT
162,2013-07-26 00:00:00.0,3304,PENDING_PAYMENT
163,2013-07-26 00:00:00.0,3348,COMPLETE
164,2013-07-26 00:00:00.0,2962,PROCESSING
165,2013-07-26 00:00:00.0,1222,PENDING_PAYMENT
166,2013-07-26 00:00:00.0,7834,PROCESSING
167,2013-07-26 00:00:00.0,1347,PENDING
168,2013-07-26 00:00:00.0,11794,PENDING_PAYMENT
169,2013-07-26 00:00:00.0,2611,ON_HOLD
170,2013-07-26 00:00:00.0,6295,PAYMENT_REVIEW
171,2013-07-26 00:00:00.0,1980,COMPLETE
172,2013-07-26 00:00:00.0,11382,COMPLETE
173,2013-07-26 00:00:00.0,9027,ON_HOLD
174,2013-07-26 00:00:00.0,3358,COMPLETE
175,2013-07-26 00:00:00.0,384,COMPLETE
176,2013-07-26 00:00:00.0,2897,PENDING_PAYMENT
177,2013-07-26 00:00:00.0,9151,PENDING_PAYMENT
178,2013-07-26 00:00:00.0,8503,COMPLETE
179,2013-07-26 00:00:00.0,6506,COMPLETE
180,2013-07-26 00:00:00.0,10215,ON_HOLD
181,2013-07-26 00:00:00.0,7473,PENDING
182,2013-07-26 00:00:00.0,10984,COMPLETE
183,2013-07-26 00:00:00.0,12105,COMPLETE
184,2013-07-26 00:00:00.0,210,COMPLETE
185,2013-07-26 00:00:00.0,10966,PENDING_PAYMENT
186,2013-07-26 00:00:00.0,1104,COMPLETE
187,2013-07-26 00:00:00.0,1378,PAYMENT_REVIEW
188,2013-07-26 00:00:00.0,2889,PENDING
189,2013-07-26 00:00:00.0,10177,PENDING
190,2013-07-26 00:00:00.0,11115,PENDING
191,2013-07-26 00:00:00.0,16,CLOSED
192,2013-07-26 00:00:00.0,5293,PROCESSING
193,2013-07-26 00:00:00.0,6174,PROCESSING
194,2013-07-26 00:00:00.0,2550,PENDING_PAYMENT
195,2013-07-26 00:00:00.0,12096,PROCESSING
196,2013-07-26 00:00:00.0,2765,PROCESSING
197,2013-07-26 00:00:0
0.0,6370,PROCESSING
198,2013-07-26 00:00:00.0,7436,PENDING_PAYMENT
199,2013-07-26 00:00:00.0,4608,ON_HOLD
200,2013-07-26 00:00:00.0,11116,PAYMENT_REVIEW
201,2013-07-26 00:00:00.0,9055,CLOSED
202,2013-07-26 00:00:00.0,8524,PENDING_PAYMENT
203,2013-07-26 00:00:00.0,11791,PENDING_PAYMENT
204,2013-07-26 00:00:00.0,7604,PENDING_PAYMENT
205,2013-07-26 00:00:00.0,3109,PROCESSING
206,2013-07-26 00:00:00.0,8994,PENDING
207,2013-07-26 00:00:00.0,11643,COMPLETE
208,2013-07-26 00:00:00.0,7923,PROCESSING
209,2013-07-26 00:00:00.0,3627,PENDING
210,2013-07-26 00:00:00.0,10102,COMPLETE
211,2013-07-26 00:00:00.0,10372,CLOSED
212,2013-07-26 00:00:00.0,3190,PENDING
213,2013-07-26 00:00:00.0,11715,CLOSED
214,2013-07-26 00:00:00.0,3925,COMPLETE
215,2013-07-26 00:00:00.0,5925,CLOSED
216,2013-07-26 00:00:00.0,7282,PENDING
217,2013-07-26 00:00:00.0,5420,PROCESSING
218,2013-07-26 00:00:00.0,3935,COMPLETE
219,2013-07-26 00:00:00.0,10655,PROCESSING
220,2013-07-26 00:00:00.0,1383,COMPLETE
221,2013-07-26 00:00:00.0,11871,CLOSED
222,2013-07-26 00:00:00.0,8309,CLOSED
223,2013-07-26 00:00:00.0,9068,PENDING
224,2013-07-26 00:00:00.0,11938,CLOSED
225,2013-07-26 00:00:00.0,11275,COMPLETE
226,2013-07-26 00:00:00.0,9356,PENDING_PAYMENT
227,2013-07-26 00:00:00.0,7410,CLOSED
228,2013-07-26 00:00:00.0,6070,ON_HOLD
229,2013-07-26 00:00:00.0,618,PENDING
230,2013-07-26 00:00:00.0,4921,PENDING_PAYMENT
231,2013-07-26 00:00:00.0,3960,COMPLETE
232,2013-07-26 00:00:00.0,1780,PENDING_PAYMENT
233,2013-07-26 00:00:00.0,12316,COMPLETE
234,2013-07-26 00:00:00.0,1010,ON_HOLD
235,2013-07-26 00:00:00.0,4285,PENDING_PAYMENT
236,2013-07-26 00:00:00.0,9785,COMPLETE
237,2013-07-26 00:00:00.0,11438,PENDING_PAYMENT
238,2013-07-26 00:00:00.0,4939,PENDING_PAYMENT
239,2013-07-26 00:00:00.0,5058,COMPLETE
240,2013-07-26 00:00:00.0,32,PENDING
241,2013-07-26 00:00:00.0,948,CLOSED
242,2013-07-26 00:00:00.0,3237,PAYMENT_REVIEW
243,2013-07-26 00:00:00.0,32,ON_HOLD
244,2013-07-26 00:00:00.0,6910,PENDING_PAYMENT
245,2013-07-26 00:00:00.0,5191,CLOSED
246,2013-07-26 00:00:00.0,9616,SUSPECTED_FRAUD
247,2013-07-26 00:00:00.0,173,COMPLETE
248,2013-07-26 00:00:00.0,11707,COMPLETE
249,2013-07-26 00:00:00.0,7650,CLOSED
250,2013-07-26 00:00:00.0,11668,COMPLETE
251,2013-07-26 00:00:00.0,568,PENDING
252,2013-07-26 00:00:00.0,9708,COMPLETE
253,2013-07-26 00:00:00.0,45,COMPLETE
254,2013-07-26 00:00:00.0,9395,COMPLETE
255,2013-07-26 00:00:00.0,10346,COMPLETE
256,2013-07-26 00:00:00.0,4199,CLOSED
257,2013-07-26 00:00:00.0,3273,PROCESSING
258,2013-07-26 00:00:00.0,1137,COMPLETE
259,2013-07-26 00:00:00.0,3454,COMPLETE
260,2013-07-26 00:00:00.0,5135,CLOSED
261,2013-07-26 00:00:00.0,5128,COMPLETE
262,2013-07-26 00:00:00.0,11475,CLOSED
263,2013-07-26 00:00:00.0,8026,COMPLETE
264,2013-07-26 00:00:00.0,230,COMPLETE
265,2013-07-26 00:00:00.0,488,PENDING_PAYMENT
266,2013-07-26 00:00:00.0,11085,COMPLETE
267,2013-07-26 00:00:00.0,6989,CLOSED
268,2013-07-26 00:00:00.0,5578,CLOSED
269,2013-07-26 00:00:00.0,11887,PROCESSING
270,2013-07-26 00:00:00.0,5689,COMPLETE
271,2013-07-26 00:00:00.0,815,COMPLETE
272,2013-07-26 00:00:00.0,428,CLOSED
273,2013-07-26 00:00:00.0,10665,PENDING_PAYMENT
274,2013-07-26 00:00:00.0,3365,PENDING
275,2013-07-26 00:00:00.0,10942,PENDING_PAYMENT
276,2013-07-26 00:00:00.0,2221,PENDING_PAYMENT
277,2013-07-26 00:00:00.0,3732,PENDING
278,2013-07-26 00:00:00.0,488,PAYMENT_REVIEW
279,2013-07-26 00:00:00.0,10372,COMPLETE
280,2013-07-26 00:00:00.0,11836,PENDING
281,2013-07-26 00:00:00.0,827,PENDING_PAYMENT
282,2013-07-26 00:00:00.0,3551,PENDING_PAYMENT
283,2013-07-26 00:00:00.0,11466,COMPLETE
284,2013-07-26 00:00:00.0,861,PROCESSING
285,2013-07-26 00:00:00.0,5011,CLOSED
286,2013-07-26 00:00:00.0,9824,ON_HOLD
287,2013-07-26 00:00:00.0,8122,COMPLETE
288,2013-07-26 00:00:00.0,8667,COMPLETE
289,2013-07-26 00:00:00.0,1195,PENDING_PAYMENT
290,2013-07-26 00:00:00.0,6446,COMPLETE
291,2013-07-26 00:00:00.0,5506,PROCESSING
292,2013-07-26 00:00:00.0,11971,PENDING_PAYMENT
293,2013-07-26 00:00:00.0,4731,PROCESSING
294,2013-07-26 00:00:00.0,11394,CLOSED
295,2013-07-26 00:00:00.0,1937,PENDING
296,2013-07-26 00:00:00.0,6
665,COMPLETE
297,2013-07-26 00:00:00.0,2281,PENDING
298,2013-07-26 00:00:00.0,4967,COMPLETE
299,2013-07-26 00:00:00.0,9202,PENDING_PAYMENT
300,2013-07-26 00:00:00.0,11326,CLOSED
301,2013-07-26 00:00:00.0,11999,COMPLETE
302,2013-07-26 00:00:00.0,3577,COMPLETE
303,2013-07-26 00:00:00.0,1682,PENDING_PAYMENT
304,2013-07-26 00:00:00.0,1869,COMPLETE
305,2013-07-26 00:00:00.0,5618,ON_HOLD
306,2013-07-26 00:00:00.0,137,COMPLETE
307,2013-07-26 00:00:00.0,8818,PENDING
308,2013-07-26 00:00:00.0,6829,PENDING_PAYMENT
309,2013-07-26 00:00:00.0,10396,COMPLETE
310,2013-07-26 00:00:00.0,1256,COMPLETE
311,2013-07-26 00:00:00.0,410,COMPLETE
312,2013-07-26 00:00:00.0,1122,COMPLETE
313,2013-07-26 00:00:00.0,7543,CLOSED
314,2013-07-26 00:00:00.0,10033,PENDING_PAYMENT
315,2013-07-26 00:00:00.0,4375,PENDING_PAYMENT
316,2013-07-26 00:00:00.0,3870,PROCESSING
317,2013-07-26 00:00:00.0,1450,COMPLETE
318,2013-07-26 00:00:00.0,8829,PENDING_PAYMENT
319,2013-07-26 00:00:00.0,10445,COMPLETE
320,2013-07-26 00:00:00.0,10698,SUSPECTED_FRAUD
321,2013-07-26 00:00:00.0,4282,ON_HOLD
322,2013-07-26 00:00:00.0,2864,COMPLETE
323,2013-07-26 00:00:00.0,3020,PENDING_PAYMENT
324,2013-07-26 00:00:00.0,76,COMPLETE
325,2013-07-26 00:00:00.0,4759,PENDING
326,2013-07-26 00:00:00.0,1604,PENDING_PAYMENT
327,2013-07-26 00:00:00.0,12107,PENDING
328,2013-07-26 00:00:00.0,1149,COMPLETE
329,2013-07-26 00:00:00.0,1944,SUSPECTED_FRAUD
330,2013-07-26 00:00:00.0,5175,COMPLETE
331,2013-07-26 00:00:00.0,4797,PENDING_PAYMENT
332,2013-07-26 00:00:00.0,4171,COMPLETE
333,2013-07-26 00:00:00.0,2071,PENDING_PAYMENT
334,2013-07-26 00:00:00.0,3752,PENDING_PAYMENT
335,2013-07-26 00:00:00.0,7710,PENDING
336,2013-07-26 00:00:00.0,5479,PENDING
337,2013-07-26 00:00:00.0,6747,COMPLETE
338,2013-07-26 00:00:00.0,4666,COMPLETE
339,2013-07-26 00:00:00.0,8326,PENDING
340,2013-07-26 00:00:00.0,7995,PENDING_PAYMENT
341,2013-07-26 00:00:00.0,10128,CLOSED
342,2013-07-26 00:00:00.0,8809,ON_HOLD
343,2013-07-26 00:00:00.0,10952,COMPLETE
344,2013-07-26 00:00:00.0,2816,PENDING
345,2013-07-26 00:00:00.0,11040,PROCESSING
346,2013-07-26 00:00:00.0,3646,COMPLETE
347,2013-07-27 00:00:00.0,11662,COMPLETE
348,2013-07-27 00:00:00.0,12120,COMPLETE
349,2013-07-27 00:00:00.0,9103,COMPLETE
350,2013-07-27 00:00:00.0,10672,COMPLETE
351,2013-07-27 00:00:00.0,12049,COMPLETE
352,2013-07-27 00:00:00.0,1977,PENDING_PAYMENT
353,2013-07-27 00:00:00.0,2234,PROCESSING
354,2013-07-27 00:00:00.0,5862,PROCESSING
355,2013-07-27 00:00:00.0,11682,PROCESSING
356,2013-07-27 00:00:00.0,2209,PENDING
357,2013-07-27 00:00:00.0,2685,COMPLETE
358,2013-07-27 00:00:00.0,2979,PENDING
359,2013-07-27 00:00:00.0,6020,PENDING_PAYMENT
360,2013-07-27 00:00:00.0,8020,COMPLETE
361,2013-07-27 00:00:00.0,8286,PROCESSING
362,2013-07-27 00:00:00.0,10167,PROCESSING
363,2013-07-27 00:00:00.0,3619,CLOSED
364,2013-07-27 00:00:00.0,6035,PROCESSING
365,2013-07-27 00:00:00.0,2400,PENDING_PAYMENT
366,2013-07-27 00:00:00.0,4422,PENDING_PAYMENT
367,2013-07-27 00:00:00.0,8730,PROCESSING
368,2013-07-27 00:00:00.0,5783,COMPLETE
369,2013-07-27 00:00:00.0,189,COMPLETE
370,2013-07-27 00:00:00.0,4791,PENDING_PAYMENT
371,2013-07-27 00:00:00.0,4428,PENDING_PAYMENT
372,2013-07-27 00:00:00.0,776,COMPLETE
373,2013-07-27 00:00:00.0,3630,PENDING
374,2013-07-27 00:00:00.0,5906,PROCESSING
375,2013-07-27 00:00:00.0,6561,PROCESSING
376,2013-07-27 00:00:00.0,1369,PENDING
377,2013-07-27 00:00:00.0,514,PROCESSING
378,2013-07-27 00:00:00.0,10071,PENDING_PAYMENT
379,2013-07-27 00:00:00.0,8735,PENDING_PAYMENT
380,2013-07-27 00:00:00.0,9505,PENDING_PAYMENT
381,2013-07-27 00:00:00.0,5756,ON_HOLD
382,2013-07-27 00:00:00.0,8143,PROCESSING
383,2013-07-27 00:00:00.0,10509,PENDING_PAYMENT
384,2013-07-27 00:00:00.0,2610,CLOSED
385,2013-07-27 00:00:00.0,10667,COMPLETE
386,2013-07-27 00:00:00.0,3568,PENDING
387,2013-07-27 00:00:00.0,7193,CLOSED
388,2013-07-27 00:00:00.0,2790,COMPLETE
389,2013-07-27 00:00:00.0,4435,COMPLETE
390,2013-07-27 00:00:00.0,5590,PENDING
391,2013-07-27 00:00:00.0,5816,PENDING_PAYMENT
392,2013-07-27 00:00:00.0,3238,PENDING
393,2013-07-27 00:00:00.0,1047,CLOSED
394,2013-07-27 00:00:00
.0,76,PENDING_PAYMENT
395,2013-07-27 00:00:00.0,3934,COMPLETE
396,2013-07-27 00:00:00.0,9078,PAYMENT_REVIEW
397,2013-07-27 00:00:00.0,4476,CLOSED
398,2013-07-27 00:00:00.0,1365,ON_HOLD
399,2013-07-27 00:00:00.0,1473,PROCESSING
400,2013-07-27 00:00:00.0,5626,PENDING
401,2013-07-27 00:00:00.0,9692,PROCESSING
402,2013-07-27 00:00:00.0,9547,PENDING_PAYMENT
403,2013-07-27 00:00:00.0,4178,COMPLETE
404,2013-07-27 00:00:00.0,1478,CLOSED
405,2013-07-27 00:00:00.0,9498,COMPLETE
406,2013-07-27 00:00:00.0,9023,COMPLETE
407,2013-07-27 00:00:00.0,3333,PROCESSING
408,2013-07-27 00:00:00.0,2252,PAYMENT_REVIEW
409,2013-07-27 00:00:00.0,11102,PROCESSING
410,2013-07-27 00:00:00.0,1288,PENDING
411,2013-07-27 00:00:00.0,11164,SUSPECTED_FRAUD
412,2013-07-27 00:00:00.0,9397,COMPLETE
413,2013-07-27 00:00:00.0,7278,CLOSED
414,2013-07-27 00:00:00.0,11776,PENDING
415,2013-07-27 00:00:00.0,6110,CLOSED
416,2013-07-27 00:00:00.0,1561,COMPLETE
417,2013-07-27 00:00:00.0,11491,PENDING_PAYMENT
418,2013-07-27 00:00:00.0,4269,COMPLETE
419,2013-07-27 00:00:00.0,8987,PENDING_PAYMENT
420,2013-07-27 00:00:00.0,4632,COMPLETE
421,2013-07-27 00:00:00.0,7839,PENDING
422,2013-07-27 00:00:00.0,9664,COMPLETE
423,2013-07-27 00:00:00.0,9632,SUSPECTED_FRAUD
424,2013-07-27 00:00:00.0,2457,PROCESSING
425,2013-07-27 00:00:00.0,10481,PENDING_PAYMENT
426,2013-07-27 00:00:00.0,10419,COMPLETE
427,2013-07-27 00:00:00.0,6681,COMPLETE
428,2013-07-27 00:00:00.0,3487,COMPLETE
429,2013-07-27 00:00:00.0,8466,CLOSED
430,2013-07-27 00:00:00.0,10779,PENDING_PAYMENT
431,2013-07-27 00:00:00.0,4676,CLOSED
432,2013-07-27 00:00:00.0,1197,COMPLETE
433,2013-07-27 00:00:00.0,792,PROCESSING
434,2013-07-27 00:00:00.0,11390,PENDING_PAYMENT
435,2013-07-27 00:00:00.0,5719,CLOSED
436,2013-07-27 00:00:00.0,7610,PROCESSING
437,2013-07-27 00:00:00.0,5351,COMPLETE
438,2013-07-27 00:00:00.0,8256,COMPLETE
439,2013-07-27 00:00:00.0,9353,COMPLETE
440,2013-07-27 00:00:00.0,7290,COMPLETE
441,2013-07-27 00:00:00.0,5239,PENDING_PAYMENT
442,2013-07-27 00:00:00.0,8098,COMPLETE
443,2013-07-27 00:00:00.0,8499,CLOSED
444,2013-07-27 00:00:00.0,10004,COMPLETE
445,2013-07-27 00:00:00.0,3859,PENDING
446,2013-07-27 00:00:00.0,7620,PENDING_PAYMENT
447,2013-07-27 00:00:00.0,8737,CLOSED
448,2013-07-27 00:00:00.0,7167,COMPLETE
449,2013-07-27 00:00:00.0,409,CLOSED
450,2013-07-27 00:00:00.0,5085,ON_HOLD
451,2013-07-27 00:00:00.0,10104,PENDING
452,2013-07-27 00:00:00.0,5128,COMPLETE
453,2013-07-27 00:00:00.0,381,SUSPECTED_FRAUD
454,2013-07-27 00:00:00.0,5933,PENDING_PAYMENT
455,2013-07-27 00:00:00.0,6575,PENDING
456,2013-07-27 00:00:00.0,11295,CLOSED
457,2013-07-27 00:00:00.0,4036,PENDING_PAYMENT
458,2013-07-27 00:00:00.0,5358,COMPLETE
459,2013-07-27 00:00:00.0,3687,COMPLETE
460,2013-07-27 00:00:00.0,2521,PENDING_PAYMENT
461,2013-07-27 00:00:00.0,8398,CLOSED
462,2013-07-27 00:00:00.0,5454,PROCESSING
463,2013-07-27 00:00:00.0,8709,COMPLETE
464,2013-07-27 00:00:00.0,7114,COMPLETE
465,2013-07-27 00:00:00.0,1255,PENDING_PAYMENT
466,2013-07-27 00:00:00.0,10943,CLOSED
467,2013-07-27 00:00:00.0,1719,PENDING_PAYMENT
468,2013-07-27 00:00:00.0,7305,COMPLETE
469,2013-07-27 00:00:00.0,1731,PENDING
470,2013-07-27 00:00:00.0,6410,PENDING_PAYMENT
471,2013-07-27 00:00:00.0,10861,PENDING
472,2013-07-27 00:00:00.0,8969,CLOSED
473,2013-07-27 00:00:00.0,5359,COMPLETE
474,2013-07-27 00:00:00.0,8349,PENDING_PAYMENT
475,2013-07-27 00:00:00.0,4567,CLOSED
476,2013-07-27 00:00:00.0,6020,PENDING_PAYMENT
477,2013-07-27 00:00:00.0,8511,ON_HOLD
478,2013-07-27 00:00:00.0,7657,COMPLETE
479,2013-07-27 00:00:00.0,11138,COMPLETE
480,2013-07-27 00:00:00.0,2902,PROCESSING
481,2013-07-27 00:00:00.0,10633,PROCESSING
482,2013-07-27 00:00:00.0,9156,ON_HOLD
483,2013-07-27 00:00:00.0,12341,PROCESSING
484,2013-07-27 00:00:00.0,2409,PENDING_PAYMENT
485,2013-07-27 00:00:00.0,3976,PENDING_PAYMENT
486,2013-07-27 00:00:00.0,1865,PROCESSING
487,2013-07-27 00:00:00.0,5698,PROCESSING
488,2013-07-27 00:00:00.0,10143,PENDING_PAYMENT
489,2013-07-27 00:00:00.0,2030,PENDING_PAYMENT
490,2013-07-27 00:00:00.0,9709,COMPLETE
491,2013-07-27 00:00:00.0,3945,ON_HOLD
492,2013-07-27 00:00:00.0
,2499,PENDING_PAYMENT
493,2013-07-27 00:00:00.0,1180,COMPLETE
494,2013-07-27 00:00:00.0,8121,PENDING_PAYMENT
495,2013-07-27 00:00:00.0,7242,COMPLETE
496,2013-07-27 00:00:00.0,615,COMPLETE
497,2013-07-27 00:00:00.0,846,COMPLETE
498,2013-07-27 00:00:00.0,6828,PENDING_PAYMENT
